ORDER_ITEM_SK,ORDER_FK,PRODUCT_FK,EMPLOYEE_FK,CUSTOMER_FK,SHIPPER_FK,ORDER_DATE,SHIP_DATE,REQUIRED_DELIVERY_DATE,DISCOUNT_PCT,UNIT_PRICE,QUANTITY,GROSS_TOTAL,NET_TOTAL,FREIGHT_ALLOCATED,HAD_DISCOUNT,ORDER_NUMBER,RECIPIENT_NAME,RECIPIENT_CITY,RECIPIENT_REGION,RECIPIENT_COUNTRY,LOADED_AT
ccdabcc79652fa001b5c742591be849e,10718,62,1,KOENE,3,2013-10-27,2013-10-29,2013-11-24,0.00,4930,20,986.00,986.00,42.75,N,LEG-10718,Königlich Essen,Brandenburg,Western Europe,GERMANY,2025-01-05 12:41:24
7b5e4b472aec985d057d17bbdaf688a6,10719,30,8,LETSS,2,2013-10-27,2013-11-05,2013-11-24,0.25,2589,3,77.67,58.25,17.00,Y,LEG-10719,Let's Stop N Shop,San Francisco,North America,USA,2024-12-22 18:28:27
85bca93bb10cec5a6c1dfb4e41b78e34,10719,54,8,LETSS,2,2013-10-27,2013-11-05,2013-11-24,0.25,745,40,298.00,223.50,17.00,Y,LEG-10719,Let's Stop N Shop  ,San Francisco,North America,USA,2024-12-21 17:22:11
7cc3ee591c5f2a0771d241a49984ba43,10720,35,8,QUEDE,2,2013-10-28,2013-11-05,2013-11-11,0.00,1800,21,378.00,378.00,5.00,N,LEG-10720,Que Delícia,Rio de Janeiro,South America,BRAZIL,2025-01-12 19:10:47
7959561ed805bfc16611454615b18ea1,10720,71,8,QUEDE,2,2013-10-28,2013-11-05,2013-11-11,0.00,2150,8,172.00,172.00,5.00,N,LEG-10720,Que Delícia,Rio de Janeiro,South America,BRAZIL,2024-12-21 14:01:23
3e5cf7626ab3d86c842aac1c6d08cf05,10721,44,5,QUICK,3,2013-10-29,2013-10-31,2013-11-26,0.05,1945,50,972.50,923.88,49.00,Y,LEG-10721,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2024-12-19 02:59:46
ee36975cae1973bd133d439d4e7ec8a5,10722,2,8,SAVEA,1,2013-10-29,2013-11-04,2013-12-10,0.00,1900,3,57.00,57.00,18.75,N,LEG-10722,Save-a-lot Markets  ,Boise,North America,USA,2024-12-24 01:17:25
0574b6833d89dba80f03dc7808e0d223,10722,31,8,SAVEA,1,2013-10-29,2013-11-04,2013-12-10,0.00,1250,50,625.00,625.00,18.75,N,LEG-10722,Save-a-lot Markets,Boise,North America,USA,2024-12-31 12:57:24
82085dfa18ad762c6094b36cf9dc2d0e,10722,75,8,SAVEA,1,2013-10-29,2013-11-04,2013-12-10,0.00,775,42,325.50,325.50,18.75,N,LEG-10722,Save-a-lot Markets,Boise,North America,USA,2024-12-27 06:41:11
41ff6317ff72af0447add101772c229a,10724,10,8,MEREP,2,2013-10-30,2013-11-05,2013-12-11,0.00,3100,16,496.00,496.00,29.00,N,LEG-10724,Mère Paillarde,Montréal,North America,CANADA,2025-01-15 08:29:13
c887a90ea525040b6995445c363a535f,10724,61,8,MEREP,2,2013-10-30,2013-11-05,2013-12-11,0.00,2850,5,142.50,142.50,29.00,N,LEG-10724,Mère Paillarde,Montréal,North America,CANADA,2024-12-18 10:13:07
f1d56a4f336d22ca1017f2e4a5529a67,10725,41,4,FAMIA,3,2013-10-31,2013-11-05,2013-11-28,0.00,965,12,115.80,115.80,3.67,N,LEG-10725,Familia Arquibaldo  ,Sao Paulo,South America,BRAZIL,2024-12-25 22:21:25
dc8349aad3ce67dba9239eddf5d0bef2,10725,52,4,FAMIA,3,2013-10-31,2013-11-05,2013-11-28,0.00,700,4,28.00,28.00,3.67,N,LEG-10725,Familia Arquibaldo,Sao Paulo,South America,BRAZIL,2025-01-12 09:42:52
a5f2241015aff92274c2ab0ace5d6314,10726,11,4,EASTC,1,2013-11-03,2013-12-05,2013-11-17,0.00,2100,5,105.00,105.00,8.50,N,LEG-10726,Eastern Connection,London,British Isles,UK,2025-01-12 13:47:50
350228a6ec6e0a0b30f7c32467a28543,10727,17,2,REGGC,1,2013-11-03,2013-12-05,2013-12-01,0.05,3900,20,780.00,741.00,30.00,Y,LEG-10727,Reggiani Caseifici,Reggio Emilia,Southern Europe,ITALY,2025-01-12 03:35:13
40adceea6eeaedd587f08c12a960d957,10727,56,2,REGGC,1,2013-11-03,2013-12-05,2013-12-01,0.05,3800,10,380.00,361.00,30.00,Y,LEG-10727,Reggiani Caseifici,Reggio Emilia,Southern Europe,ITALY,2024-12-23 13:59:50
d002c799732e5db47a8434c177015bfa,10727,59,2,REGGC,1,2013-11-03,2013-12-05,2013-12-01,0.05,5500,10,550.00,522.50,30.00,Y,LEG-10727,Reggiani Caseifici  ,Reggio Emilia,Southern Europe,ITALY,2024-12-26 15:38:08
f456d3e53ea137778fdeee96527bb2ef,10728,30,4,QUEE,2,2013-11-04,2013-11-11,2013-12-02,0.00,2589,15,388.35,388.35,14.50,N,LEG-10728,Queen Cozinha,Sao Paulo,South America,BRAZIL,2025-01-08 22:12:51
9a704133ab06b60ccaf41b0997697557,10728,40,4,QUEE,2,2013-11-04,2013-11-11,2013-12-02,0.00,1840,6,110.40,110.40,14.50,N,LEG-10728,Queen Cozinha,Sao Paulo,South America,BRAZIL,2024-12-26 02:14:35
5f7960384ede5a85ea2565a5b6ab27dc,10728,60,4,QUEE,2,2013-11-04,2013-11-11,2013-12-02,0.00,3400,15,510.00,510.00,14.50,N,LEG-10728,Queen Cozinha,Sao Paulo,South America,BRAZIL,2024-12-27 22:22:45
5912c06bd43fcb1156820cf6579d748f,10729,21,8,LINOD,3,2013-11-04,2013-11-14,2013-12-16,0.00,1000,30,300.00,300.00,47.00,N,LEG-10729,LINO-Delicateses,I. de Margarita,South America,VENEZUELA,2024-12-28 04:11:06
ea30a30ee0e1be59b085c12d21c7948f,10729,50,8,LINOD,3,2013-11-04,2013-11-14,2013-12-16,0.00,1625,40,650.00,650.00,47.00,N,LEG-10729,LINO-Delicateses,I. de Margarita,South America,VENEZUELA,2024-12-20 07:40:11
73ffc1eff8b09de2dcb20016587bd11e,10730,16,5,BONAP,1,2013-11-05,2013-11-14,2013-12-03,0.05,1745,15,261.75,248.66,6.67,Y,LEG-10730,Bon app',Marseille,Western Europe,FRANCE,2024-12-29 14:49:08
345f88c1b784c113063a992b0a317a62,10730,31,5,BONAP,1,2013-11-05,2013-11-14,2013-12-03,0.05,1250,3,37.50,35.62,6.67,Y,LEG-10730,Bon app',Marseille,Western Europe,FRANCE,2024-12-20 10:02:55
7ba1fcb64f2d24d9dc9c933338e106bb,10730,65,5,BONAP,1,2013-11-05,2013-11-14,2013-12-03,0.05,2105,10,210.50,199.97,6.67,Y,LEG-10730,Bon app',Marseille,Western Europe,FRANCE,2025-01-09 07:37:48
2b1b6e28090c20888c357a685da845e5,10731,21,7,CHOPS,1,2013-11-06,2013-11-14,2013-12-04,0.05,1000,40,400.00,380.00,48.50,Y,LEG-10731,Chop-suey Chinese,Bern,Western Europe,SWITZERLAND,2025-01-04 16:32:50
ff0e25a924918714d0ee08f48a07b409,10731,51,7,CHOPS,1,2013-11-06,2013-11-14,2013-12-04,0.05,5300,30,1590.00,1510.50,48.50,Y,LEG-10731,Chop-suey Chinese,Bern,Western Europe,SWITZERLAND,2025-01-14 09:30:42
03e2ef16d67595a29d953db71a5cda36,10733,14,1,BERGS,3,2013-11-07,2013-11-10,2013-12-05,0.00,2325,16,372.00,372.00,36.67,N,LEG-10733,Berglunds snabbköp,Luleå,Northern Europe,SWEDEN,2024-12-24 00:33:41
b139c3eb2c36665f9c604fd695461e9f,10733,52,1,BERGS,3,2013-11-07,2013-11-10,2013-12-05,0.00,700,25,175.00,175.00,36.67,N,LEG-10733,Berglunds snabbköp,Luleå,Northern Europe,SWEDEN,2024-12-20 01:40:31
34397565adad70de98d2c5a39070ab0a,10734,6,2,GOURL,3,2013-11-07,2013-11-12,2013-12-05,0.00,2500,30,750.00,750.00,0.67,N,LEG-10734,Gourmet Lanchonetes,Campinas,South America,BRAZIL,2024-12-28 02:06:40
841631826ff2dee69e7e56ce00cfcf8b,10734,30,2,GOURL,3,2013-11-07,2013-11-12,2013-12-05,0.00,2589,15,388.35,388.35,0.67,N,LEG-10734,Gourmet Lanchonetes,Campinas,South America,BRAZIL,2025-01-03 11:37:40
77e4caca8385953c120eff7d6d1e9f3d,10734,76,2,GOURL,3,2013-11-07,2013-11-12,2013-12-05,0.00,1800,20,360.00,360.00,0.67,N,LEG-10734,Gourmet Lanchonetes,Campinas,South America,BRAZIL,2025-01-07 23:16:14
b80871863c606e45da38450b831d9dde,10735,61,6,LETSS,2,2013-11-10,2013-11-21,2013-12-08,0.10,2850,20,570.00,513.00,23.00,Y,LEG-10735,Let's Stop N Shop,San Francisco,North America,USA,2025-01-10 00:31:36
c09800f2251641e39fccc476508af100,10735,77,6,LETSS,2,2013-11-10,2013-11-21,2013-12-08,0.10,1300,2,26.00,23.40,23.00,Y,LEG-10735,Let's Stop N Shop  ,San Francisco,North America,USA,2024-12-26 03:32:58
e77858f6e9995e1a4eb80cc87c4697d3,10736,65,9,HUNGO,2,2013-11-11,2013-11-21,2013-12-09,0.00,2105,40,842.00,842.00,22.00,N,LEG-10736,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2025-01-14 17:46:17
bf16ec43ecf81d62c146964b698f09d9,10736,75,9,HUNGO,2,2013-11-11,2013-11-21,2013-12-09,0.00,775,20,155.00,155.00,22.00,N,LEG-10736,Hungry Owl All-Night Grocers,Cork,British Isles,IRELAND,2025-01-12 05:36:02
76d17e13708d953635ade825d710cce3,10737,13,2,VINET,2,2013-11-11,2013-11-18,2013-12-09,0.00,600,4,24.00,24.00,4.00,N,LEG-10737,Vins et alcools Chevalier,Reims,Western Europe,FRANCE,2025-01-13 20:52:51
48fb368b3ece23122e4bf6a38a7afcbf,10737,41,2,VINET,2,2013-11-11,2013-11-18,2013-12-09,0.00,965,12,115.80,115.80,4.00,N,LEG-10737,Vins et alcools Chevalier,Reims,Western Europe,FRANCE,2025-01-13 03:17:17
e804eb2cfb6970c7cf3c500db81f93f2,10739,36,3,VINET,3,2013-11-12,2013-11-17,2013-12-10,0.00,1900,6,114.00,114.00,5.50,N,LEG-10739,Vins et alcools Chevalier,Reims,Western Europe,FRANCE,2025-01-13 08:27:38
047840f893d186248dec02c0f1cf645b,10739,52,3,VINET,3,2013-11-12,2013-11-17,2013-12-10,0.00,700,18,126.00,126.00,5.50,N,LEG-10739,Vins et alcools Chevalier,Reims,Western Europe,FRANCE,2025-01-04 02:58:30
338911747b379e16c6651ea3b63404bd,10740,28,4,WHITC,2,2013-11-13,2013-11-25,2013-12-11,0.20,4560,5,228.00,182.40,20.50,Y,LEG-10740,White Clover Markets,Seattle,North America,USA,2025-01-12 18:14:17
de20c621a8779df1483edb98138c1894,10740,35,4,WHITC,2,2013-11-13,2013-11-25,2013-12-11,0.20,1800,35,630.00,504.00,20.50,Y,LEG-10740,White Clover Markets,Seattle,North America,USA,2025-01-01 10:59:02
0b4339c428097ae9fae578c55c807a9b,10740,45,4,WHITC,2,2013-11-13,2013-11-25,2013-12-11,0.20,950,40,380.00,304.00,20.50,Y,LEG-10740,White Clover Markets,Seattle,North America,USA,2024-12-18 12:46:59
73431ba15322b19b53cb19da6943c88c,10740,56,4,WHITC,2,2013-11-13,2013-11-25,2013-12-11,0.20,3800,14,532.00,425.60,20.50,Y,LEG-10740,White Clover Markets,Seattle,North America,USA,2024-12-17 11:22:32
2a893f5dd644ac3441982c135cf8a5cd,10741,2,4,AROUT,3,2013-11-14,2013-11-18,2013-11-28,0.20,1900,15,285.00,228.00,11.00,Y,LEG-10741,Around the Horn,Colchester,British Isles,UK,2024-12-30 22:23:54
638e8bcd7911c688c59d5c7e04b59250,10742,3,3,BOTTM,3,2013-11-14,2013-11-18,2013-12-12,0.00,1000,20,200.00,200.00,81.33,N,LEG-10742,Bottom-Dollar Markets,Tsawassen,North America,CANADA,2025-01-08 13:05:23
687a75bf54b0d6813fc7dd5f996d3544,10742,60,3,BOTTM,3,2013-11-14,2013-11-18,2013-12-12,0.00,3400,50,1700.00,1700.00,81.33,N,LEG-10742,Bottom-Dollar Markets,Tsawassen,North America,CANADA,2024-12-21 04:41:55
fdd7260f6af697d49d122a4953dfb1e7,10742,72,3,BOTTM,3,2013-11-14,2013-11-18,2013-12-12,0.00,3480,35,1218.00,1218.00,81.33,N,LEG-10742,Bottom-Dollar Markets,Tsawassen,North America,CANADA,2024-12-31 21:53:28
b89642ded09306e1cdc78c407ddefb7d,10743,46,1,AROUT,2,2013-11-17,2013-11-21,2013-12-15,0.05,1200,28,336.00,319.20,24.00,Y,LEG-10743,Around the Horn,Colchester,British Isles,UK,2024-12-19 11:22:35
aa0107910b2b1767b054cc8f2de4a19f,10744,40,6,VAFFE,1,2013-11-17,2013-11-24,2013-12-15,0.20,1840,50,920.00,736.00,69.00,Y,LEG-10744,Vaffeljernet,Århus,Northern Europe,DENMARK,2025-01-06 23:57:19
83becdba86dc732ff4b5efa202d5b993,10745,18,9,QUICK,1,2013-11-18,2013-11-27,2013-12-16,0.00,6250,24,1500.00,1500.00,1.00,N,LEG-10745,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2024-12-25 18:16:31
36ae7833b560b3389191e43c6eb1588d,10745,59,9,QUICK,1,2013-11-18,2013-11-27,2013-12-16,0.00,5500,45,2475.00,2475.00,1.00,N,LEG-10745,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2025-01-13 05:22:34
a55ad043cbaa09e75e117e2f9a8e5a1b,10746,13,1,CHOPS,3,2013-11-19,2013-11-21,2013-12-17,0.00,600,6,36.00,36.00,7.75,N,LEG-10746,Chop-suey Chinese,Bern,Western Europe,SWITZERLAND,2024-12-27 23:55:22
c10203ec94bc9acacf0c52a9e786de5a,10746,42,1,CHOPS,3,2013-11-19,2013-11-21,2013-12-17,0.00,1400,28,392.00,392.00,7.75,N,LEG-10746,Chop-suey Chinese,Bern,Western Europe,SWITZERLAND,2024-12-31 00:38:51
45d09b0439ac3b52902d1db0943188be,10746,62,1,CHOPS,3,2013-11-19,2013-11-21,2013-12-17,0.00,4930,9,443.70,443.70,7.75,N,LEG-10746,Chop-suey Chinese,Bern,Western Europe,SWITZERLAND,2024-12-26 16:20:37
9194ef5236e1d91e01e0ca1da87d012c,10746,69,1,CHOPS,3,2013-11-19,2013-11-21,2013-12-17,0.00,3600,40,1440.00,1440.00,7.75,N,LEG-10746,Chop-suey Chinese,Bern,Western Europe,SWITZERLAND,2024-12-28 05:23:32
e4180d353726c091c224118e9f411da8,10747,41,6,PICCO,1,2013-11-19,2013-11-26,2013-12-17,0.00,965,35,337.75,337.75,29.25,N,LEG-10747,Piccolo und mehr,Salzburg,Western Europe,AUSTRIA,2024-12-20 09:16:06
4cf2e379895d175ea713241788d3a495,10747,69,6,PICCO,1,2013-11-19,2013-11-26,2013-12-17,0.00,3600,30,1080.00,1080.00,29.25,N,LEG-10747,Piccolo und mehr,Salzburg,Western Europe,AUSTRIA,2025-01-04 13:27:17
e547b8e8fc56e876bc52d36a1fc5f3a7,10748,23,3,SAVEA,1,2013-11-20,2013-11-28,2013-12-18,0.00,900,44,396.00,396.00,77.67,N,LEG-10748,Save-a-lot Markets,Boise,North America,USA,2025-01-08 11:49:05
a1909a2c02cb7dd29a8509c19a520413,10748,40,3,SAVEA,1,2013-11-20,2013-11-28,2013-12-18,0.00,1840,40,736.00,736.00,77.67,N,LEG-10748,Save-a-lot Markets,Boise,North America,USA,2025-01-12 16:51:48
d80157be6731e04ab353743c8246a85d,10748,56,3,SAVEA,1,2013-11-20,2013-11-28,2013-12-18,0.00,3800,28,1064.00,1064.00,77.67,N,LEG-10748,Save-a-lot Markets,Boise,North America,USA,2024-12-26 06:44:00
765bd46ad7bd562fdc81f439f109bf32,10749,59,4,ISLAT,2,2013-11-20,2013-12-19,2013-12-18,0.00,5500,6,330.00,330.00,20.67,N,LEG-10749,Island Trading,Cowes,British Isles,UK,2025-01-08 23:46:15
80a239ebdadcc80751b9b6bb409ddf0e,10749,76,4,ISLAT,2,2013-11-20,2013-12-19,2013-12-18,0.00,1800,10,180.00,180.00,20.67,N,LEG-10749,Island Trading,Cowes,British Isles,UK,2025-01-03 02:54:31
a0183835a50905d86e895b4b278889e3,10750,45,9,WARTH,1,2013-11-21,2013-11-24,2013-12-19,0.15,950,40,380.00,323.00,26.33,Y,LEG-10750,Wartian Herkku,Oulu,Scandinavia,FINLAND,2025-01-11 15:52:35
ea4fd586b6f867b60c0e5a4b5f47a46c,10750,59,9,WARTH,1,2013-11-21,2013-11-24,2013-12-19,0.15,5500,25,1375.00,1168.75,26.33,Y,LEG-10750,Wartian Herkku,Oulu,Scandinavia,FINLAND,2024-12-28 11:39:49
0889dae0ed2068db9524b15237658b94,10751,26,3,RICSU,3,2013-11-24,2013-12-03,2013-12-22,0.10,3123,12,374.76,337.28,32.75,Y,LEG-10751,Richter Supermarkt  ,Genève,Western Europe,SWITZERLAND,2025-01-06 06:04:23
e907677906437e2a87afdd29f2608502,10751,73,3,RICSU,3,2013-11-24,2013-12-03,2013-12-22,0.00,1500,15,225.00,225.00,32.75,N,LEG-10751,Richter Supermarkt  ,Genève,Western Europe,SWITZERLAND,2024-12-28 04:34:03
d025828c458d1bb40c7d0e254add6d09,10752,1,2,NORTS,3,2013-11-24,2013-11-28,2013-12-22,0.00,1800,8,144.00,144.00,0.50,N,LEG-10752,North/South,London,British Isles,UK,2024-12-17 05:32:42
d9b8af66d372e0bad40c8036b89b11cd,10752,69,2,NORTS,3,2013-11-24,2013-11-28,2013-12-22,0.00,3600,3,108.00,108.00,0.50,N,LEG-10752,North/South  ,London,British Isles,UK,2025-01-11 23:12:01
5fe9ea269415557829e7e525dfeb71a2,10753,45,3,FRANS,1,2013-11-25,2013-11-27,2013-12-23,0.00,950,4,38.00,38.00,4.00,N,LEG-10753,Franchi S.p.A.,Torino,Southern Europe,ITALY,2024-12-17 23:24:56
96920ab8fb5f76b8925f96e3f8875275,10753,74,3,FRANS,1,2013-11-25,2013-11-27,2013-12-23,0.00,1000,5,50.00,50.00,4.00,N,LEG-10753,Franchi S.p.A.,Torino,Southern Europe,ITALY,2024-12-19 08:53:32
70e2fd39f33e62dd4bc72cae2de1b1b4,10754,40,6,MAGAA,3,2013-11-25,2013-11-27,2013-12-23,0.00,1840,3,55.20,55.20,2.00,N,LEG-10754,Magazzini Alimentari Riuniti,Bergamo,Southern Europe,ITALY,2025-01-05 08:37:36
2cb72b67c2ce4ffcc8b65dff15bd78b5,10755,47,4,BONAP,2,2013-11-26,2013-11-28,2013-12-24,0.25,950,30,285.00,213.75,4.25,Y,LEG-10755,Bon app',Marseille,Western Europe,FRANCE,2024-12-30 08:04:07
6baf0ec9ea16aeead74a3d1f743bf679,10755,56,4,BONAP,2,2013-11-26,2013-11-28,2013-12-24,0.25,3800,30,1140.00,855.00,4.25,Y,LEG-10755,Bon app',Marseille,Western Europe,FRANCE,2025-01-14 18:08:06
2b1dee4f960e03a013c6aa1b33e01791,10756,36,8,SPLIR,2,2013-11-27,2013-12-02,2013-12-25,0.20,1900,20,380.00,304.00,18.25,Y,LEG-10756,Split Rail Beer & Ale,Lander,North America,USA,2025-01-06 06:36:23
3a6ab6d8c52cc6073d65ad4b1b771a97,10756,68,8,SPLIR,2,2013-11-27,2013-12-02,2013-12-25,0.20,1250,6,75.00,60.00,18.25,Y,LEG-10756,Split Rail Beer & Ale,Lander,North America,USA,2025-01-09 19:19:01
0a7ef265742d23a8c6b74a2b4652bd2d,10757,34,6,SAVEA,1,2013-11-27,2013-12-15,2013-12-25,0.00,1400,30,420.00,420.00,2.00,N,LEG-10757,Save-a-lot Markets,Boise,North America,USA,2024-12-23 06:01:01
4d4aae48bb6f52ac063c857a963e73f8,10757,59,6,SAVEA,1,2013-11-27,2013-12-15,2013-12-25,0.00,5500,7,385.00,385.00,2.00,N,LEG-10757,Save-a-lot Markets,Boise,North America,USA,2024-12-17 03:49:17
8b98a1f94cb7705bc4bea994182682c2,10757,62,6,SAVEA,1,2013-11-27,2013-12-15,2013-12-25,0.00,4930,30,1479.00,1479.00,2.00,N,LEG-10757,Save-a-lot Markets,Boise,North America,USA,2024-12-27 05:53:25
ec4735be9c3347ae93cb620fe42a3cf1,10757,64,6,SAVEA,1,2013-11-27,2013-12-15,2013-12-25,0.00,3325,24,798.00,798.00,2.00,N,LEG-10757,Save-a-lot Markets,Boise,North America,USA,2024-12-19 16:46:52
478513816ecd942f7678c975db276823,10758,26,3,RICSU,3,2013-11-28,2013-12-04,2013-12-26,0.00,3123,20,624.60,624.60,46.00,N,LEG-10758,Richter Supermarkt,Genève,Western Europe,SWITZERLAND,2025-01-01 18:12:44
daa6ec543efdff10b0892e3396e77eb4,10758,70,3,RICSU,3,2013-11-28,2013-12-04,2013-12-26,0.00,1500,40,600.00,600.00,46.00,N,LEG-10758,Richter Supermarkt,Genève,Western Europe,SWITZERLAND,2024-12-20 14:15:10
0fc0c1b9d7da3be90fc9f3c3062b70df,10760,25,4,MAISD,1,2013-12-01,2013-12-10,2013-12-29,0.25,1400,12,168.00,126.00,52.00,Y,LEG-10760,Maison Dewey,Bruxelles,Western Europe,BELGIUM,2024-12-31 12:39:44
3dad27715521048478bfedb4731803c5,10760,27,4,MAISD,1,2013-12-01,2013-12-10,2013-12-29,0.00,4390,40,1756.00,1756.00,52.00,N,LEG-10760,Maison Dewey,Bruxelles,Western Europe,BELGIUM,2024-12-21 14:31:32
33431ff6e1263d7318279be1253124ce,10760,43,4,MAISD,1,2013-12-01,2013-12-10,2013-12-29,0.25,4600,30,1380.00,1035.00,52.00,Y,LEG-10760,Maison Dewey,Bruxelles,Western Europe,BELGIUM,2024-12-23 21:03:58
54529664306976e841963b2faf1e11fe,10761,25,5,RATTC,2,2013-12-02,2013-12-08,2013-12-30,0.25,1400,35,490.00,367.50,9.50,Y,LEG-10761,Rattlesnake Canyon Grocery  ,Albuquerque,North America,USA,2024-12-23 17:00:15
d8e342a4c002af5528d41f5e4e6f4559,10761,75,5,RATTC,2,2013-12-02,2013-12-08,2013-12-30,0.00,775,18,139.50,139.50,9.50,N,LEG-10761,Rattlesnake Canyon Grocery,Albuquerque,North America,USA,2024-12-30 22:54:05
0db35e08fef3f4628492f3cf52557a31,10762,39,3,FOLKO,1,2013-12-02,2013-12-09,2013-12-30,0.00,1800,16,288.00,288.00,82.25,N,LEG-10762,Folk och fä HB,Bräcke,Northern Europe,SWEDEN,2024-12-28 12:05:51
6b1a3486ca7115cffde78375fac7856b,10762,47,3,FOLKO,1,2013-12-02,2013-12-09,2013-12-30,0.00,950,30,285.00,285.00,82.25,N,LEG-10762,Folk och fä HB,Bräcke,Northern Europe,SWEDEN,2025-01-13 06:44:16
ffd53401b8f55da81244b4482c53c9c3,10762,56,3,FOLKO,1,2013-12-02,2013-12-09,2013-12-30,0.00,3800,60,2280.00,2280.00,82.25,N,LEG-10762,Folk och fä HB,Bräcke,Northern Europe,SWEDEN,2025-01-04 18:11:50
3a28ea5686afbfb7dde00e2113ebcbf2,10763,22,3,FOLIG,3,2013-12-03,2013-12-08,2013-12-31,0.00,2100,6,126.00,126.00,12.33,N,LEG-10763,Folies gourmandes,Lille,Western Europe,FRANCE,2025-01-14 17:06:09
254ca55b7556b9977c7c8921744a5b03,10763,24,3,FOLIG,3,2013-12-03,2013-12-08,2013-12-31,0.00,450,20,90.00,90.00,12.33,N,LEG-10763,Folies gourmandes,Lille,Western Europe,FRANCE,2024-12-18 03:33:13
10a7b0ab719b0e4aedf5c17835667d44,10764,3,6,ERNSH,3,2013-12-03,2013-12-08,2013-12-31,0.10,1000,20,200.00,180.00,72.50,Y,LEG-10764,Ernst Handel,Graz,Western Europe,AUSTRIA,2024-12-26 05:29:11
85c4b6aa6e8e1f63297de02f24fd96ba,10765,65,3,QUICK,3,2013-12-04,2013-12-09,2014-01-01,0.10,2105,80,1684.00,1515.60,43.00,Y,LEG-10765,QUICK-Stop,Cunewalde,Western Europe,GERMANY,2025-01-05 23:25:13
a0873f9a41ddb2eb400b96e9242f9cf3,10766,7,4,OTTIK,1,2013-12-05,2013-12-09,2014-01-02,0.00,3000,35,1050.00,1050.00,52.67,N,LEG-10766,Ottilies Käseladen,Köln,Western Europe,GERMANY,2024-12-28 01:27:17
006b85a87e0bff16f914d9aaf03c5cd8,10766,68,4,OTTIK,1,2013-12-05,2013-12-09,2014-01-02,0.00,1250,40,500.00,500.00,52.67,N,LEG-10766,Ottilies Käseladen,Köln,Western Europe,GERMANY,2025-01-03 13:42:14
f8280b0b4af9b785347d4bb1df358e74,10767,42,4,SUPRD,3,2013-12-05,2013-12-15,2014-01-02,0.00,1400,2,28.00,28.00,2.00,N,LEG-10767,Suprêmes délices,Charleroi,Western Europe,BELGIUM,2024-12-30 02:42:33
9eafab4574f335c38fa4232c4eaae3a1,10768,31,3,AROUT,2,2013-12-08,2013-12-15,2014-01-05,0.00,1250,50,625.00,625.00,36.50,N,LEG-10768,Around the Horn,Colchester,British Isles,UK,2024-12-22 18:42:55
0dac787d7c04927ba6d79379f242b82f,10768,60,3,AROUT,2,2013-12-08,2013-12-15,2014-01-05,0.00,3400,15,510.00,510.00,36.50,N,LEG-10768,Around the Horn,Colchester,British Isles,UK,2024-12-22 16:24:53
d510e4f7190ad9007bcede0083fafaeb,10768,71,3,AROUT,2,2013-12-08,2013-12-15,2014-01-05,0.00,2150,12,258.00,258.00,36.50,N,LEG-10768,Around the Horn,Colchester,British Isles,UK,2024-12-29 09:41:07
23d7652470d75d6b651f07295dd74e12,10769,41,3,VAFFE,1,2013-12-08,2013-12-12,2014-01-05,0.05,965,30,289.50,275.02,16.25,Y,LEG-10769,Vaffeljernet,Århus,Northern Europe,DENMARK,2024-12-19 23:13:39
b8f333dc4faa006c762e4d2e0031428b,10769,61,3,VAFFE,1,2013-12-08,2013-12-12,2014-01-05,0.00,2850,20,570.00,570.00,16.25,N,LEG-10769,Vaffeljernet,Århus,Northern Europe,DENMARK,2024-12-20 04:21:54
33cfee81d12a1d260d99297097f03ba1,10769,62,3,VAFFE,1,2013-12-08,2013-12-12,2014-01-05,0.00,4930,15,739.50,739.50,16.25,N,LEG-10769,Vaffeljernet,Århus,Northern Europe,DENMARK,2025-01-12 15:34:20
a187679a70b78890d77f547d07ee9e48,10770,11,8,HANAR,3,2013-12-09,2013-12-17,2014-01-06,0.25,2100,15,315.00,236.25,5.00,Y,LEG-10770,Hanari Carnes,Rio de Janeiro,South America,BRAZIL,2025-01-11 21:23:56
f8f75bc014500c15bc4051359c9f6654,10771,71,9,ERNSH,2,2013-12-10,2014-01-02,2014-01-07,0.00,2150,16,344.00,344.00,11.00,N,LEG-10771,Ernst Handel,Graz,Western Europe,AUSTRIA,2025-01-13 03:28:36
73768c55737950f47cd3d3fdbf1314ef,10772,29,3,LEHMS,2,2013-12-10,2013-12-19,2014-01-07,0.00,12379,18,2228.22,2228.22,45.50,N,LEG-10772,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,GERMANY,2024-12-26 11:31:42
7b89f2c6066816f2d6305e980346afa6,10772,59,3,LEHMS,2,2013-12-10,2013-12-19,2014-01-07,0.00,5500,25,1375.00,1375.00,45.50,N,LEG-10772,Lehmanns Marktstand,Frankfurt a.M.,Western Europe,GERMANY,2025-01-04 06:21:38
7da15abd4695b19a966093d8b668edcc,10773,17,1,ERNSH,3,2013-12-11,2013-12-16,2014-01-08,0.00,3900,33,1287.00,1287.00,32.00,N,LEG-10773,Ernst Handel  ,Graz,Western Europe,AUSTRIA,2025-01-08 04:02:16
